left_record_id,right_record_id,left_title,right_title,left_fronturl,right_fronturl,left_category_teacher,right_category_teacher,title_similarity,combined_similarity,bucket_type
33039,34526,В Курской области объявили ракетную опасность,В Курской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66b474229a79472298fcf44e,https://www.rbc.ru/rbcfreenews/66c19e109a79476e728158f2,Политика,Политика,100.0,63.286713286713294,title_bucket
34605,35377,В Курской и Белгородской областях объявили ракетную опасность,В Курской и Белгородской областях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66c25d899a794755767c4396,https://www.rbc.ru/rbcfreenews/66c8f0279a794732e107c7e3,Политика,Политика,100.0,63.24503311258278,title_bucket
21405,23344,В Белгородской области объявили ракетную опасность,В Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/665605129a7947254c944b57,https://www.rbc.ru/rbcfreenews/666454a09a794740122ce546,Политика,Политика,100.0,63.230240549828174,title_bucket
12502,15488,В Липецкой области ввели режим воздушной опасности,В Липецкой области ввели режим воздушной опасности,https://www.rbc.ru/rbcfreenews/660ba9a29a794731cc61934e,https://www.rbc.ru/rbcfreenews/6623bb469a7947c5ece737ed,Политика,Политика,100.0,63.230240549828174,title_bucket
13646,14905,В Липецкой области ввели режим воздушной опасности,В Липецкой области ввели режим воздушной опасности,https://www.rbc.ru/rbcfreenews/661508569a79474a11a55d51,https://www.rbc.ru/rbcfreenews/661f2dcf9a79470c1329b0bd,Общество,Политика,100.0,63.230240549828174,title_bucket
9591,12476,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65f2b9729a79473961bdeaf2,https://www.rbc.ru/rbcfreenews/660b62c19a79477312472762,Политика,Политика,100.0,63.21428571428571,title_bucket
23715,26734,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/6667d9b09a7947774ffbac95,https://www.rbc.ru/rbcfreenews/668106499a7947304df42cbf,Политика,Политика,100.0,63.21428571428571,title_bucket
5921,44140,В Запорожье сообщили о повреждении объекта инфраструктуры,В Запорожье сообщили о поврежденных объектах инфраструктуры,https://www.rbc.ru/rbcfreenews/65d08cae9a794786f5154442,https://www.rbc.ru/rbcfreenews/6714aee49a79476855e1f730,Политика,Политика,94.82758620689656,63.21070234113713,title_bucket
10730,41417,Над Белгородской областью сбили украинский дрон,Над Белгородской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/65fc248c9a7947969a02d704,https://www.rbc.ru/rbcfreenews/66fd50db9a794724fac689f5,Политика,Политика,100.0,63.19444444444444,title_bucket
17205,34500,В Ростовской области уничтожили беспилотник,В Ростовской области уничтожили два беспилотника,https://www.rbc.ru/rbcfreenews/66c11fac9a79472b0863e2d4,https://www.rbc.ru/rbcfreenews/6632d6a19a79476e3a77c25a,Политика,Политика,94.5054945054945,63.17626527050611,title_bucket
8571,21091,Над Брянской областью сбили два беспилотника,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/65e931819a79473eb876b587,https://www.rbc.ru/rbcfreenews/6653fa3a9a7947434a3645ec,Политика,Политика,100.0,63.1578947368421,title_bucket
17166,25832,В Днепропетровской области сообщили о повреждении объекта инфраструктуры,В Днепропетровской области сообщили о повреждении объектов инфраструктуры,https://www.rbc.ru/rbcfreenews/6679a1ac9a7947852d926517,https://www.rbc.ru/rbcfreenews/663267f19a794746b0c79913,Политика,Политика,97.93103448275862,63.1578947368421,title_bucket
10553,38274,Мэр сообщил о взрывах в Харькове,Мэр сообщил о взрыве в Харькове,https://www.rbc.ru/politics/12/09/2024/66e2f3719a7947b79fe46f45,https://www.rbc.ru/politics/20/03/2024/65fac8cc9a79479dd02e175f,Политика,Политика,95.23809523809523,63.11926605504588,title_bucket
12261,15624,Мэр Харькова сообщил о взрыве в городе,Мэр Харькова сообщил о взрыве в городе,https://www.rbc.ru/politics/31/03/2024/660964819a794700e0754021,https://www.rbc.ru/rbcfreenews/662554019a794766823de6b2,Политика,Политика,100.0,63.08243727598566,title_bucket
19718,22028,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/politics/18/05/2024/6647d9a79a794743c7b30496,https://www.rbc.ru/rbcfreenews/665ae4039a79472117be61c1,Политика,Политика,100.0,63.05084745762712,title_bucket
24629,27761,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/666ff7449a7947473dab06b6,https://www.rbc.ru/rbcfreenews/668941af9a79470bc0ab7907,Политика,Политика,100.0,63.0281690140845,title_bucket
8435,18349,В Одессе прогремел взрыв,В Одессе прогремел взрыв,https://www.rbc.ru/politics/06/03/2024/65e82f659a79474863f6356e,https://www.rbc.ru/politics/09/05/2024/663cdcb59a7947dbe5c18da2,Политика,Политика,100.0,63.01886792452831,title_bucket
13948,30694,В Курской области сбили 13 украинских беспилотников,В Курской области сбили три украинских беспилотника,https://www.rbc.ru/rbcfreenews/66a156699a7947586ed1f5a0,https://www.rbc.ru/rbcfreenews/6617551d9a79471242980dc3,Политика,Политика,90.19607843137256,63.01369863013699,title_bucket
7473,29976,Над Белгородской областью сбили три беспилотника,Над Белгородской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/669b78a69a79473ab6c9da67,https://www.rbc.ru/rbcfreenews/65df38d59a794743a2ef3e4d,Политика,Политика,90.19607843137256,63.01369863013699,title_bucket
14319,29976,Над Белгородской областью сбили три беспилотника,Над Белгородской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/669b78a69a79473ab6c9da67,https://www.rbc.ru/rbcfreenews/661a29fb9a7947722b9d5b89,Политика,Политика,90.19607843137256,63.01369863013699,title_bucket
11737,19513,В Белгороде и Белгородском районе включили сирены ракетной опасности,В Белгороде и Белгородском районе запустили сирену ракетной опасности,https://www.rbc.ru/rbcfreenews/660457ae9a7947578babc3a5,https://www.rbc.ru/rbcfreenews/66467d2a9a79477bfee7eb0e,Политика,Политика,90.51094890510949,63.004846526655896,title_bucket
